,timestamp,wTEMP,CHL_CONC,PC_RFU,windSpeed,windDir
1988,10/28/2017 7:00,12.74,2.4,-1.3,2.8045,139.475
1989,10/28/2017 8:00,12.59,0.2,-0.5,4.51025,176.675
1990,10/28/2017 9:00,12.54,-1.6,-0.7,7.38775,193.7
1991,10/28/2017 10:00,12.52,1.2,-0.5,7.28575,192.65
1992,10/28/2017 11:00,12.51,0,0,8.12725,192.625
1993,10/28/2017 12:00,12.78,1.4,-0.2,7.90675,196.1
1994,10/28/2017 13:00,12.96,0.1,-0.9,9.1775,190.35
1995,10/28/2017 14:00,13.04,9.1,1.2,11.23,189.025
1996,10/28/2017 15:00,13.11,6,0,10.145,191.525
1997,10/28/2017 16:00,13.17,8.3,-0.5,9.7375,192.25
1998,10/28/2017 17:00,13.2,3.8,0.5,6.73225,188.275
1999,10/28/2017 18:00,13.25,8.1,-0.2,5.77025,184.975
2000,10/28/2017 19:00,13.23,11.3,0.5,5.598,178.575
2001,10/28/2017 20:00,12.98,6.2,-0.1,5.35325,182.95
2002,10/28/2017 21:00,12.86,5.8,0.2,6.82875,187.625
2003,10/28/2017 22:00,12.77,5.7,-0.3,8.573,191.725
2004,10/28/2017 23:00,12.72,4.2,-0.6,7.78875,190
2005,10/29/2017 0:00,12.72,8.8,-0.5,7.4115,190.775
2006,10/29/2017 1:00,12.74,5.5,-0.3,6.88125,193
2007,10/29/2017 2:00,12.72,1.8,-0.5,6.247,194.675
2008,10/29/2017 3:00,12.76,5.8,0.4,5.43575,270.175
2009,10/29/2017 4:00,12.78,6,-0.5,3.4935,342.525
2010,10/29/2017 5:00,12.83,1.2,-0.3,4.4875,176.8615
2011,10/29/2017 6:00,12.48,-0.1,-0.1,4.87425,10.2295
2012,10/29/2017 7:00,11.97,5.5,-0.2,4.657,15.0575
2013,10/29/2017 8:00,11.6,2.2,-0.5,3.82275,27.7075
2014,10/29/2017 9:00,11.79,5.2,-0.4,3.69825,21.7875
2015,10/29/2017 10:00,11.78,6.1,-0.3,3.69125,18.12925
2016,10/29/2017 11:00,11.76,-0.5,-0.1,2.17975,57.4625
2017,10/29/2017 12:00,11.8,3.7,-0.4,2.48375,28.5425
2018,10/29/2017 13:00,11.91,5,0.2,1.295,215.2075
2019,10/29/2017 14:00,12.23,4.5,-0.3,1.99375,219.2775
2020,10/29/2017 15:00,12.52,4.5,-0.4,1.32175,207.325
2021,10/29/2017 16:00,12.63,6.6,0,2.48275,167.275
2022,10/29/2017 17:00,12.29,10.5,-0.8,5.367,156.1
2023,10/29/2017 18:00,12.08,5,-0.8,3.94425,165.5
2024,10/29/2017 19:00,12.03,4,0.1,6.088,151.8
2025,10/29/2017 20:00,12.01,5.8,-0.7,2.16025,66.2825
2026,10/29/2017 21:00,12,2.5,-0.2,1.7785,47.8425
2027,10/29/2017 22:00,12,5.7,0.8,2.0655,54.1
2028,10/29/2017 23:00,11.93,4.4,-0.6,3.25975,78.93
2029,10/30/2017 0:00,11.87,4.1,0.4,4.217,69.3775
2030,10/30/2017 1:00,11.76,7.5,0.6,6.92075,68.3675
2031,10/30/2017 2:00,11.7,1.7,-0.2,9.05675,106.8
2032,10/30/2017 3:00,11.69,3.5,-0.1,9.981,168.325
2033,10/30/2017 4:00,11.75,7.3,0.3,13.44,171.15
2034,10/30/2017 7:00,13.05,9.6,0,7.8035,132.425
2035,10/30/2017 8:00,13,5.1,0.8,9.61,152.4
2036,10/30/2017 9:00,13.01,6.3,0.1,10.1725,156.45
2037,10/30/2017 10:00,13.01,6.7,0.2,9.84,172.325
2038,10/30/2017 11:00,12.97,3.7,1.1,10.7775,177.475
2039,10/30/2017 12:00,12.94,0.9,0.5,10.345,203.275
2040,10/30/2017 13:00,12.9,4.1,0,10.45,212.55
2041,10/30/2017 14:00,12.82,5.1,-0.5,9.138,204.775
2042,10/30/2017 15:00,12.76,9.9,0.4,9.0685,185.75
2043,10/30/2017 16:00,12.74,8.2,1.4,9.19,201.375
2044,10/30/2017 17:00,12.7,9.8,0.5,9.8475,193.9
2045,10/30/2017 18:00,12.61,4.9,1.2,11.15,185.075
2046,10/30/2017 19:00,12.54,9.1,0.7,9.595,178.175
2047,10/30/2017 20:00,12.47,4,0,9.7175,187.7
2048,10/30/2017 21:00,12.39,8.3,0.2,10.05,182
2049,10/30/2017 22:00,12.32,6.8,0.4,9.275,196.475
2050,10/30/2017 23:00,12.27,6.2,0.1,9.24,196.5
2051,10/31/2017 0:00,12.21,7.7,0,8.9,186.525
2052,10/31/2017 1:00,12,7.9,0.4,7.74525,185.4
2053,10/31/2017 2:00,11.87,5.8,0.1,6.78275,193
2054,10/31/2017 3:00,11.71,5,0.1,9.17,164.05
2055,10/31/2017 4:00,11.59,5.2,0.2,10.1825,177.85
2056,10/31/2017 5:00,11.63,6.4,0.4,9.9225,178.475
2057,10/31/2017 6:00,11.5,2.8,0.7,10.7925,171.075
2058,10/31/2017 7:00,11.36,5,-0.4,10.49,187.7
2059,10/31/2017 8:00,11.33,2.1,-0.3,8.23025,190.45
2060,10/31/2017 9:00,11.22,2.4,0.3,8.62,166.025
2061,10/31/2017 10:00,11.14,5.8,-0.4,8.3975,167.75
2062,10/31/2017 11:00,11.15,4.1,1.4,10.2075,173.75
2063,10/31/2017 12:00,11.18,8.1,1.8,9.595,172.675
2064,10/31/2017 13:00,11.18,2.6,0.2,8.765,172.875
2065,10/31/2017 14:00,11.28,1.8,-0.2,9.275,165.725
2066,10/31/2017 15:00,11.25,2.6,0.2,9.03,164.425
2067,10/31/2017 16:00,11.24,5.5,-0.6,9.76,165.5
2068,10/31/2017 17:00,11.19,1,-0.1,10.6825,170
2069,10/31/2017 18:00,11.07,6.2,0.5,8.38925,176.2
2070,10/31/2017 19:00,10.98,10.8,0.1,8.82,167.1
2071,10/31/2017 20:00,10.88,-1,0.1,6.95875,161.075
2072,10/31/2017 21:00,10.82,3.8,-0.6,7.128,171.05
2073,10/31/2017 22:00,10.49,4.9,-0.5,5.78425,182.2
2074,10/31/2017 23:00,9.89,2.7,0.1,5.6745,216.5
2075,11/1/2017 0:00,9.75,4.5,-0.5,4.389,237.525
2076,11/1/2017 1:00,9.78,0.4,0,3.87175,235.5
2077,11/1/2017 2:00,9.73,1.9,0.1,3.01875,229.125
2078,11/1/2017 3:00,9.71,2.8,0.1,2.76725,223.025
2079,11/1/2017 4:00,9.65,3.7,-0.5,1.68275,173.925
2080,11/1/2017 5:00,9.65,1.7,-0.2,1.8715,134.025
2081,11/1/2017 6:00,9.6,5.5,0.1,1.91475,82.4525
2082,11/1/2017 7:00,9.6,2,-0.3,2.0395,93.5
2083,11/1/2017 8:00,9.58,2.3,-0.2,2.6935,90.755
2084,11/1/2017 9:00,9.56,4.3,-0.4,2.88175,128.3
2085,11/1/2017 10:00,9.56,1.8,0.3,2.83675,117.975
2086,11/1/2017 11:00,9.59,2.4,-1.5,5.647,188.225
2087,11/1/2017 12:00,9.61,3,-1.4,6.32625,186.575
2088,11/1/2017 13:00,9.61,2.4,0.6,4.90925,185.65
2089,11/1/2017 14:00,9.58,7.4,-0.2,5.268,184.925
2090,11/1/2017 15:00,9.54,3.4,0.9,6.2805,183.9
2091,11/1/2017 16:00,9.59,2.5,-1.2,5.5465,182.85
2092,11/1/2017 17:00,9.53,2.4,-0.6,4.4825,182.475
2093,11/1/2017 18:00,9.45,7.9,-0.8,5.0205,183.45
2094,11/1/2017 19:00,9.35,2.9,-0.8,5.63175,182.725
2095,11/1/2017 20:00,9.28,2.7,-0.7,2.75775,176.975
2096,11/1/2017 21:00,9.29,0.7,0.2,2.17825,143.825
2097,11/1/2017 22:00,9.32,2.7,0.1,2.685,123.925
2098,11/1/2017 23:00,9.36,2.6,-0.5,2.7335,165.275
2099,11/2/2017 0:00,9.37,6,-0.3,2.46725,163.925
2100,11/2/2017 1:00,9.34,4.6,0.4,1.8805,169.95
2101,11/2/2017 2:00,9.36,2.7,-0.3,2.63425,176.925
2102,11/2/2017 3:00,9.33,5.8,-0.8,1.80575,151.9
2103,11/2/2017 4:00,9.47,4,-0.7,1.71575,160.175
2104,11/2/2017 5:00,9.6,3.5,0.6,1.88175,127.35
2105,11/2/2017 6:00,9.67,5.3,0.2,2.0025,135.1
2106,11/2/2017 7:00,9.79,0.7,0.2,5.454,184.125
2107,11/2/2017 8:00,9.76,2.9,-0.3,7.4475,184.5
2108,11/2/2017 9:00,9.76,4.1,0.3,6.99175,183.9
2109,11/2/2017 10:00,9.68,4.1,-0.7,8.167,184.2
2110,11/2/2017 11:00,9.52,5,0.2,7.69525,185.875
2111,11/2/2017 12:00,9.55,1.2,0,8.2455,183.475
2112,11/2/2017 13:00,9.59,7.9,-0.5,8.51975,184.525
2113,11/2/2017 14:00,9.66,5.7,0.4,8.107,183.025
2114,11/2/2017 15:00,9.71,4,0.1,7.497,183.625
2115,11/2/2017 16:00,9.77,3.4,-0.5,6.91725,182.7
2116,11/2/2017 17:00,9.87,1.9,0.3,6.9975,182.725
2117,11/2/2017 18:00,9.93,5.4,-0.2,7.41475,182.725
2118,11/2/2017 19:00,9.9,4.8,0.7,7.50625,184.4
2119,11/2/2017 20:00,9.92,3.2,-0.8,7.533,185.5
2120,11/2/2017 21:00,9.94,5.1,0,6.19575,183.475
2121,11/2/2017 22:00,9.97,3,-0.4,8.46225,182.3
2122,11/2/2017 23:00,10,2.9,-0.9,7.9675,185.125
2123,11/3/2017 0:00,10.04,4.3,-0.4,6.89075,184.8
2124,11/3/2017 1:00,9.99,0,-0.1,7.69625,183.275
2125,11/3/2017 2:00,10.07,4.3,0.3,9.3675,183.325
2126,11/3/2017 3:00,10.14,1,-0.3,9.635,183.925
2127,11/3/2017 4:00,10.18,1.1,0.5,9.18,184.3
2128,11/3/2017 5:00,10.26,2.5,-0.1,9.0675,183.225
2129,11/3/2017 6:00,10.43,2,-0.1,7.46225,217.075
2130,11/3/2017 7:00,10.49,3.1,-0.8,5.566,274.25
2131,11/3/2017 8:00,10.39,-0.4,0.3,1.39775,203.25
2132,11/3/2017 9:00,10.41,2.3,-0.3,3.107,289.775
2133,11/3/2017 10:00,10.42,5.7,0.6,5.767,298.8
2134,11/3/2017 11:00,10.42,3.8,-0.3,4.88775,291.275
2135,11/3/2017 12:00,10.49,4.1,0,4.67575,281.825
2136,11/3/2017 13:00,10.53,4.4,0.2,4.29225,273.125
2137,11/3/2017 14:00,10.47,5,-0.1,5.7635,289.7
2138,11/3/2017 15:00,10.48,5.5,0.2,5.475,289.725
2139,11/3/2017 16:00,10.5,-0.6,0.6,7.6825,278.375
2140,11/3/2017 17:00,10.53,6,0.4,7.02275,276.175
2141,11/3/2017 18:00,10.49,3.3,0.8,6.5695,290.325
2142,11/3/2017 19:00,10.46,3.9,-0.4,6.7495,294.325
2143,11/3/2017 20:00,10.43,2.3,0.1,6.413,282.6
2144,11/3/2017 21:00,10.41,2.1,0.3,5.58525,272.2
2145,11/3/2017 22:00,10.38,0.5,0.5,4.85575,272.175
2146,11/3/2017 23:00,10.37,3.5,0.2,6.17925,295.525
2147,11/4/2017 0:00,10.34,1.7,0.4,5.6775,302.875
2148,11/4/2017 1:00,10.31,4.5,-0.3,5.709,304.35
2149,11/4/2017 2:00,10.33,3.7,-0.5,4.8115,272.1
2150,11/4/2017 3:00,10.28,2.1,0.3,5.7305,272.25
2151,11/4/2017 4:00,9.99,4.6,-0.4,4.83475,272.275
2152,11/4/2017 5:00,9.87,4.3,0.3,4.73725,272.2
2153,11/4/2017 6:00,9.92,0.7,0.1,3.545,272.175
2154,11/4/2017 7:00,9.58,1.9,-0.7,3.574,272.1
2155,11/4/2017 8:00,9.18,1.3,-0.6,3.88625,272.075
2156,11/4/2017 9:00,9.05,2.3,-0.1,1.90375,272.325
2157,11/4/2017 10:00,9.03,2.1,-0.9,1.64125,272.35
2158,11/4/2017 11:00,9.21,5,-0.2,1.39725,272.4
2159,11/4/2017 12:00,9.54,4.4,-1.1,1.5265,272.45
2160,11/4/2017 13:00,9.73,4.3,-0.2,0.92275,272.375
2161,11/4/2017 14:00,9.79,5.8,-0.6,1.24275,272.325
2162,11/4/2017 15:00,9.89,3.4,0.2,1.593,272.4
2163,11/4/2017 16:00,9.92,8.2,-0.4,2.74725,272.45
2164,11/4/2017 17:00,9.89,3.1,0.5,1.91575,272.55
2165,11/4/2017 18:00,9.82,2.3,-0.2,1.66075,212.97
2166,11/4/2017 19:00,9.8,1.8,-0.5,2.93925,50.5825
2167,11/4/2017 20:00,9.85,5.9,-0.3,3.6245,60.88
2168,11/4/2017 21:00,9.83,5.6,0.7,3.84725,135.15
2169,11/4/2017 22:00,9.81,5.2,0.7,3.43975,79.5725
2170,11/4/2017 23:00,9.87,1.8,-0.4,3.22725,93.775
2171,11/5/2017 0:00,9.86,3.1,-0.4,2.7545,97.375
2172,11/5/2017 1:00,9.83,6,0.2,3.19625,121.5
2173,11/5/2017 2:00,9.84,4.1,-0.5,3.2085,142.725
2174,11/5/2017 3:00,9.8,4.2,0.2,1.59375,180.8
2175,11/5/2017 4:00,9.77,4.2,-0.7,2.84875,185.925
2176,11/5/2017 5:00,9.74,3.4,0.1,3.0115,220.4
2177,11/5/2017 6:00,9.71,5.5,-0.1,3.89325,272.85
2178,11/5/2017 7:00,9.68,4.9,0.9,3.3435,272.725
2179,11/5/2017 8:00,9.64,1.2,-0.1,4.70925,272.8
2180,11/5/2017 9:00,9.59,7.3,-0.7,4.867,272.8
2181,11/5/2017 10:00,9.54,5.1,0.6,7.546,272.8
2182,11/5/2017 11:00,9.51,3.4,0.3,9.36,272.8
2183,11/5/2017 12:00,9.52,4.4,-0.3,9.005,272.8
2184,11/5/2017 13:00,9.53,7.7,0.1,9.8525,272.775
2185,11/5/2017 14:00,9.52,3.1,0.3,8.82075,272.8
2186,11/5/2017 15:00,9.45,7.3,-0.3,9.27825,272.8
2187,11/5/2017 16:00,9.35,4.4,-0.3,9.575,272.8
2188,11/5/2017 17:00,9.2,-2.1,-0.2,9.1675,272.8
2189,11/5/2017 18:00,9.13,1,-1.4,8.617,272.8
2190,11/5/2017 19:00,9.13,4.6,0.6,6.5905,272.8
2191,11/5/2017 20:00,9.14,7.7,0,8.078,272.775
2192,11/5/2017 21:00,9.15,0.5,0.2,10.145,272.8
2193,11/5/2017 22:00,9.15,4,-0.3,11.0525,271.725
2194,11/5/2017 23:00,9.23,1.6,-0.3,11.175,272.425
2195,11/6/2017 0:00,9.24,5.6,-1.1,10.6375,272.8
2196,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2197,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2198,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2199,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2200,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2201,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2202,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2203,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2204,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2205,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2206,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2207,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2208,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2209,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2210,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2211,11/6/2017 1:00,9.25,1.6,0.2,10.34,272.8
2212,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2213,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2214,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2215,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2216,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2217,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2218,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2219,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2220,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2221,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2222,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2223,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2224,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2225,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2226,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2227,11/6/2017 1:00,9.3,4.2,-0.3,10.34,272.8
2228,11/6/2017 2:00,9.31,1.1,0.5,10.8825,272.8
2229,11/6/2017 3:00,9.4,4.7,-0.5,7.5,272.775
2230,11/6/2017 4:00,9.53,1.5,-0.2,8.7225,272.8
2231,11/6/2017 5:00,9.5,1.4,-1,9.2075,271.25
2232,11/6/2017 6:00,9.63,7.6,-0.1,8.2485,272.775
2233,11/6/2017 7:00,9.7,2.2,-0.5,7.2,272.8
2234,11/6/2017 8:00,9.69,4.4,0.2,6.66125,272.8
2235,11/6/2017 9:00,9.7,6.3,0.1,6.94625,272.8
2236,11/6/2017 10:00,9.73,2.5,0,6.04275,272.4
2237,11/6/2017 11:00,9.81,0.1,0.6,4.8345,277.05
2238,11/6/2017 12:00,9.82,3,-0.5,4.444,271.65
2239,11/6/2017 13:00,9.89,3.5,-0.9,4.2935,273.4
2240,11/6/2017 14:00,9.99,6.3,0.9,5.9135,272.2
2241,11/6/2017 15:00,10.2,8.5,-0.1,7.634,272.2
2242,11/6/2017 16:00,10.22,2.1,0.9,8.102,286.15
2243,11/6/2017 17:00,10.3,0.6,-0.1,7.3595,290.325
2244,11/6/2017 18:00,10.24,0.6,0,7.45,316.875
2245,11/6/2017 19:00,10.18,3.4,-0.3,7.905,327.925
2246,11/6/2017 20:00,10.11,1.8,0.2,7.55575,305
2247,11/6/2017 21:00,10.04,7.1,-0.3,6.26825,299.85
2248,11/6/2017 22:00,10.01,2.2,-0.6,5.4305,307.6
2249,11/6/2017 23:00,9.97,3.8,0,3.802,319.75
2250,11/7/2017 0:00,9.91,2.4,-0.8,4.13225,328.425
2251,11/7/2017 1:00,9.85,5.7,-1.1,5.47475,331.725
2252,11/7/2017 2:00,9.74,1.7,-0.5,5.622,318
2253,11/7/2017 3:00,9.6,2,-0.2,5.943,312.675
2254,11/7/2017 4:00,9.43,6.7,0.4,6.83475,295.6
2255,11/7/2017 5:00,9.24,5.7,1,6.8075,287.275
2256,11/7/2017 6:00,9.09,2.6,0.4,5.50175,294.85
2257,11/7/2017 7:00,9.04,5.4,-0.6,4.54525,325.1
2258,11/7/2017 8:00,8.94,3.9,-0.4,4.02425,311.5
2259,11/7/2017 9:00,8.9,0.8,0.3,4.2515,303.8
2260,11/7/2017 10:00,8.93,2.9,0.2,5.00675,278.775
2261,11/7/2017 11:00,9,1.3,-0.6,3.05525,261.4
2262,11/7/2017 12:00,9.02,6.3,0.3,1.55825,294.075
2263,11/7/2017 13:00,9.04,1.8,-0.7,1.684,225.85
2264,11/7/2017 14:00,9.04,3.9,-0.6,1.5155,293.5
2265,11/7/2017 15:00,8.99,2.5,-0.1,2.43325,310.5
2266,11/7/2017 16:00,8.92,2.4,0.2,3.331,327.15
2267,11/7/2017 17:00,8.87,3.3,1.3,2.39775,316.975
2268,11/7/2017 18:00,8.79,4.7,0.8,2.30575,319.15
2269,11/7/2017 19:00,8.67,7,-0.3,1.98725,204.2985
2270,11/7/2017 20:00,8.67,4.5,0,2.13075,149.575
2271,11/7/2017 21:00,8.54,3.3,-0.3,2.022,138.6
2272,11/7/2017 22:00,8.46,3,-0.8,2.3975,139.45
2273,11/7/2017 23:00,8.33,2.3,-0.1,2.61425,147.4
2274,11/8/2017 0:00,8.3,6.5,-0.3,2.58275,136.475
2275,11/8/2017 1:00,8.13,4.1,0.2,3.14225,134.875
2276,11/8/2017 2:00,8.16,2.4,0.6,3.2165,140.95
2277,11/8/2017 3:00,8.27,5.5,0,3.045,128.2
2278,11/8/2017 4:00,8.28,-0.6,0.6,3.06075,114.325
2279,11/8/2017 5:00,8.21,3.3,-0.7,2.60475,117.325
2280,11/8/2017 6:00,8.08,4.4,-0.9,2.0615,136.5
2281,11/8/2017 7:00,8.09,3.3,-0.2,2.2465,123.375
2282,11/8/2017 8:00,8.01,2.1,0.1,2.5685,147.3
2283,11/8/2017 9:00,8.01,1.3,-0.1,3.42425,155.625
2284,11/8/2017 10:00,8.04,-1.7,0,2.596,183.925
2285,11/8/2017 11:00,8.05,0,0.1,3.879,187.45
2286,11/8/2017 12:00,8.09,5.9,-0.2,4.3445,186.225
2287,11/8/2017 13:00,8.03,2.1,0,4.1085,211.225
2288,11/8/2017 14:00,8.07,4.3,-0.3,3.81175,195.075
2289,11/8/2017 15:00,7.94,5.8,-1.2,3.0255,199.125
2290,11/8/2017 16:00,7.84,2.6,-0.7,2.743,192.575
2291,11/8/2017 17:00,7.77,2.4,0.2,2.15225,185.625
2292,11/8/2017 18:00,7.82,2,-0.5,2.29625,165.725
2293,11/8/2017 19:00,7.57,1.8,-0.3,3.10125,181.175
2294,11/8/2017 20:00,7.33,3.2,-0.3,4.7695,184.125
2295,11/8/2017 21:00,7.44,6.2,-0.4,4.9105,185.775
2296,11/8/2017 22:00,7.42,3.3,-1.2,5.149,183.725
2297,11/8/2017 23:00,7.2,-0.7,-1,5.3825,183.125
2298,11/9/2017 0:00,7.08,2,-0.3,5.10425,184.375
2299,11/9/2017 1:00,7.06,4.8,1.1,5.09375,183.525
2300,11/9/2017 2:00,7.33,3.1,-0.2,4.21375,184.525
2301,11/9/2017 3:00,7.31,0.8,-0.8,4.4685,186.375
2302,11/9/2017 4:00,7.27,2.4,-0.2,4.7835,183.625
2303,11/9/2017 5:00,7.29,2.4,-0.8,4.25075,182.9
2304,11/9/2017 6:00,7.28,4,-0.3,4.552,183.475
2305,11/9/2017 7:00,7.28,4,-0.7,4.13475,182.525
2306,11/9/2017 8:00,7.35,1.3,-0.3,3.7965,182.7
2307,11/9/2017 9:00,7.59,3.4,0,3.86525,184.9
2308,11/9/2017 10:00,7.54,5.2,0.2,6.4715,187.125
